,text,sentiment,label
19854,"bloody feds, they lose last statement and r hound me for another one. i dodge them one last week",negative,-1
19855,fml i just spill my entire can of diet coke in my lap. yay,negative,-1
19856,dangle belly ring be a bad investment...the cutest ones always pop,neutral,0
19857,i wish i be hang out with kobe right now,positive,1
19858,today be go to be ah. give notice to my boss today. she be go to be upset im totally stressed.,negative,-1
19859,its mother day,neutral,0
19860,i have a dream about a pretty pretty beach and there be no beach when i wake up,neutral,0
19861,i really need to sort out a bird table and some feeders - the robins and blue **** be be bully,negative,-1
19862,friday.....i have nothing to do so sad,negative,-1
19863,be there and never at a good time your recourse be small claim or you can get a atty involved. but that be more $,negative,-1
19864,it be so cute watch matt play with the wii as i do some work,positive,1
19865,"any legal studies/law students out there twitter? would love a couple of reference to case inolving bias juries, jury nullification etc",positive,1
19866,yay! welcome to the etsy-seller world,positive,1
19867,accord to marco smoke weed make you philosophical.... i consider myself philosophical. in the shower.,neutral,0
19868,"yep, thats me all right - i dont mean the monk be me - thats my (as in a photo take by me) in better photography",neutral,0
19869,"yep, i do.",neutral,0
19870,now thats an imtetsting visual.,neutral,0
19871,be tired. 04:30 alarm set will do that off to bed as soon as my bloody iphone backup and sync finishes.,negative,-1
19872,unfortunately people at work let me down so i be now have a bad morning! its official... but revenge be a dish best serve cold,negative,-1
19873,im sorry todays be nothing but a **** heartbreak,negative,-1
19874,"so i be just angrily tell i be extemely abusive...mentally, emotionally, & physically. it make my day. nightss.",negative,-1
19875,"they be terrible little beast but if the garden be small you can simply collect them, or you can buy poisonous food pellets",negative,-1
19876,"_ hehe go dye it beb! put more blonde innn mine be lighter than it was, leave it in a bite too long oops><",neutral,0
19877,time for my ritualistic friday night depression,negative,-1
19878,"i dont know, ask carolyn. also, we wont have the box empty by the time you get off.",neutral,0
19879,my stupid tooooth hurt,negative,-1
19880,goodnight and goodbye ?,positive,1
19881,shout out to my moms for wakin me up so prematurely! preciate it,positive,1
19882,"im bored, extremely bored. in the car. wait for my dad. and dinner. chinese. yummm.",neutral,0
19883,suck not be able to take days off of work or have the money to take the trip so sad,negative,-1
19884,"yes i know as my school report would say must do much better ah well, just in time huh http://myloc.me/thq",neutral,0
19885,"guilt trips, feel sick, pressure. stress and too much drama",negative,-1
19886,selenas mom congratulations have a nice day,positive,1
19887,"ak, flop come 2k6 i bet 15 get raise to 25 i call, turn be a, we check, river rag, then i check and he bet 15, i raise 15 he calls, 22",neutral,0
19888,"i like fridays generally, but class be extend today and im starve :x haha </whine> o:-p",neutral,0
19889,my plan for the weekend include work on a paper and drive my guy 2 the airport. wont see him for 3 wks.,neutral,0
19890,*taps shoulder* forget,neutral,0
19891,loggade visst min 400e cache i lï¿½rdags!,neutral,0
19892,i get 5 in english lesson now drink sprite,neutral,0
19893,im in belleville at my parent and someone offer me a bus ride to orillia for 10$ at the mall. think of you,positive,1
19894,"dream give rise to reality. when they say i wouldnt walk, my dream be to fly! dream, believe, achieve!",positive,1
19895,"oh no, thats so annoying! i have the same problem - 14 thighs but 10-12 hips! i hope they catch up soon",negative,-1
19896,i be gonna go for aiden but i have a girl so i go with scarlet,neutral,0
19897,"dread this weekend, every minute of it be me do coursework i should of do during the week and learn 2 page of french speak",neutral,0
19898,wake up late & try to get **** do before work,negative,-1
19899,your picture make me thristy everyday!,neutral,0
19900,geocaching.com seem to have a huge delay deliver pocket query,negative,-1
19901,"last time i looked, they be about 400. they give us a demo, so cool",positive,1
19902,nt online today & mayb whole of next week if u havent vote pls do: http://bit.ly/hhigd,neutral,0
19903,happy mother day!! love you guys...,positive,1
19904,dreambears be **** compare to their wicked audition,negative,-1
19905,testing.... hey! i gotta add you as someone to follow,neutral,0
19906,be be a horrible twitter-er. move in to my houston apartment and await work start on monday. real world=now,negative,-1
19907,i miss you too!!,negative,-1
19908,ohhh mannnn they just lay off 3 girls!!! this economy have to improve soon!!!,neutral,0
19909,also i hit my chin on something when i fell down and it hurt ugh... work be gonna suck,negative,-1
19910,will just take a bath,neutral,0
19911,now theres a fly in my room,neutral,0
19912,*moment of silence* for the budget im bout to b on i spend wayyy to much $$$.... omg! im on a budget?!?!,negative,-1
19913,this be scary they hook me up to 9 wire n it print sum graph ohhhhhh,negative,-1
19914,that sucks! put some britney on!,negative,-1
19915,its so dead,negative,-1
19916,() 1-pendulum = awesome! 2-goodbyes suck 3-shut up plz. 4-toy story 3!! 5-jb 3d movie 2moro! 6-im tired. 7-aaaand im out.,neutral,0
19917,rip grandpa graduation today...,neutral,0
19918,good to see you havent lose your sense of humour. get well soon,positive,1
19919,the weather in prague be like the weather in belgium -> rainy,neutral,0
19920,why have i not hear of say show?,neutral,0
19921,not here in stamford.,neutral,0
19922,"_l thanks,i think your the first girl to say that...besides my mom",positive,1
19923,walk from teignmouth to dawlish http://twitpic.com/4jf4k,neutral,0
19924,arg! eirtaku get hit by stupid bots. so much **** on a kid friendly site.,negative,-1
19925,"be play bubblewrap on her iphone. over and over and over again. still, beat working...",neutral,0
19926,make my mom a mother day card,neutral,0
19927,stress beyond belief. need a nap,negative,-1
19928,"go out to eat with my entourage, probably to fat es since theyre close tomorrow! watch a movie with jimmy tonight, text me....",neutral,0
19929,i cant sleep ugh!! and i have **** to do all **** day tomorrow. want to take a sleep pill but i know ill get up late,negative,-1
19930,ughhh reject from the 09 mediation program. suckssss.,negative,-1
19931,watch jackass. then bed,neutral,0
19932,"you know for a short week, it certainly drag",negative,-1
19933,"ok, which album to start with? after listen to frank black for years i find out he use to play in #pixies.",neutral,0
19934,home.going to be a warm day on top of it. be it friday yet?,neutral,0
19935,nothing sweeter than your 4-year-old!,positive,1
19936,"ginger biscuits rule !!! (by the way, i urgently need weight scale )",neutral,0
19937,yeah! i want it too. i love that 'falling slowly' song. it keep play in my head.,positive,1
19938,sorry. not unemployed.,neutral,0
19939,"omg, its julys last day! @ muchachomalo",neutral,0
19940,"have a hectic day travel from pj to uniten, back to pj. work now at cc office.",negative,-1
19941,i wish someone would inspire me with some sexy time right now ugh but thats not gonna happen... ugh,neutral,0
19942,and i luh you tooooo,positive,1
19943,"sign off folk, might be back on later!",neutral,0
19944,i just wanna be happy,positive,1
19945,aww poor precious,negative,-1
19946,"blogging, clean and chat while listen to phoenixfm",neutral,0
19947,yeahhh... thx. i figure it out,positive,1
19948,im goin to bed now. see ya tomorrow twitter ppl.,neutral,0
19949,"i go to 'user experience roundtable hamburg - detlev fischer on accessibility, bitv test' https://www.xing.com/events/333622 dont miss!",neutral,0
19950,it tell me im not a member of the private beta and im not go to just start pretend to assassinate people,neutral,0
19951,ahh feel good to have play guitar hero after months! i suck at it now but haha,neutral,0
19952,"if you think floridas heat will be too much, i will reluctantly take your place",negative,-1
19953,"mine early nov,,,, will go through it 2 gether buddy!!! man power",neutral,0
19954,"gonna have to eat something, i feel so horrid. i need a hug!",negative,-1
19955,ram upgrade=done! ff still slow so disable all add-ons not sure which ones will make the cut to be honest. its like sophies choice!,negative,-1
19956,nope no love,negative,-1
19957,nothing wrong with that samantha,positive,1
19958,jam and i battle over everything too! its kind of a love-hate relationship,neutral,0
19959,clean the old apartment today. yay...,neutral,0
19960,listenin do da beach girl5 on itunes,neutral,0
19961,wine and saginaki with 7 friends = good time,positive,1
19962,i dont think will want to come back (guys read your dms),negative,-1
19963,oh man i wanna be in the bay asap! thank you have a great day!,positive,1
19964,boo,neutral,0
19965,why?!!?,neutral,0
19966,good day,positive,1
19967,"_cheryl lucky, now i want to teleport",neutral,0
19968,i will surely vote for .,neutral,0
19969,life can get soo dull sometimes what do you do when u have no 1 around x,negative,-1
19970,this heartburn may be the death of me.,negative,-1
